,ID,first_name,last_name,gender,birth,party,profession,education
798,261,Samira,Nawa,F,1988-03-30T00:00:00,B,Folketingsmedlem,Kandidat-/masteruddannelse
799,1082,Rinnie,Ilsøe,F,1979-01-01T00:00:00,Å,Ikke oplyst,Ikke oplyst
800,1054,Mette,Jeppesen,F,1957-02-02T00:00:00,Å,Privat ansat/selvstændig,Kandidat-/masteruddannelse
801,597,Kasper Søstrøm,Müller,M,1986-06-27T00:00:00,M,Privat ansat/selvstændig,Bachelor-/diplomuddannelse
802,267,Thomas,Rohden,M,1996-01-31T00:00:00,B,Privat ansat/selvstændig,Bachelor-/diplomuddannelse
803,781,Flemming Møller,Mortensen,M,1963-01-01T00:00:00,A,Ikke oplyst,Ikke oplyst
804,262,Signe,Driefer,F,2001-09-11T00:00:00,B,Ikke oplyst,Ikke oplyst
805,288,Rasmus Vestergaard,Madsen,M,1991-06-07T00:00:00,Ø,Offentligt ansat,Seminaruddannelse
806,369,Balder Mørk,Andersen,M,1976-04-16T00:00:00,F,Privat ansat/selvstændig,Kandidat-/masteruddannelse
807,601,Lars Arne,Christensen,M,1965-01-01T00:00:00,M,Privat ansat/selvstændig,Kandidat-/masteruddannelse
808,951,Tina,Mørk,F,1961-11-22T00:00:00,K,Leder,Kandidat-/masteruddannelse
809,778,Anders,Andreasen,M,1974-01-01T00:00:00,A,Privat ansat/selvstændig,Bachelor-/diplomuddannelse
810,589,Freya Luna,Andersen,F,2003-10-08T00:00:00,M,Studerende,10. klasse
811,973,Frida Vyff,Bruun,F,1988-12-31T00:00:00,M,Offentligt ansat,Bachelor-/diplomuddannelse
812,728,Martin Jason,Adelgaard,M,1974-11-02T00:00:00,Æ,Studerende,Erhvervsuddannelse
813,144,Casper Nørgaard,Maglekær,M,1986-08-15T00:00:00,C,Privat ansat/selvstændig,Gymnasial uddannelse
814,724,Karina,Adsbøl,F,1977-11-28T00:00:00,Æ,Folketingsmedlem,Erhvervsuddannelse
815,26,Martin,Kjærulff,M,1978-10-17T00:00:00,Å,Privat ansat/selvstændig,Gymnasial uddannelse
816,738,Marlene,Harpsøe,F,1983-08-03T00:00:00,Æ,Offentligt ansat,Bachelor-/diplomuddannelse
817,73,Niels Martin,Viuff,M,1960-06-04T00:00:00,C,Privat ansat/selvstændig,Bachelor-/diplomuddannelse
818,467,Merete Dea,Larsen,F,1978-04-19T00:00:00,O,Offentligt ansat,Gymnasial uddannelse
819,480,Susanne,Damsgaard,F,1961-02-26T00:00:00,O,Offentligt ansat,Bachelor-/diplomuddannelse
820,829,Kris Jensen,Skriver,M,1988-11-10T00:00:00,A,Offentligt ansat,Seminaruddannelse
821,833,Karin,Gaardsted,F,1955-01-01T00:00:00,A,Udenfor arbejdsmarkedet,Seminaruddannelse
822,621,Tobias Grotkjær,Elmstrøm,M,1982-06-12T00:00:00,M,Privat ansat/selvstændig,Kandidat-/masteruddannelse
823,69,Christoffer Buster,Reinhardt,M,1991-03-25T00:00:00,C,Byråds- eller regionsrådsmedlem,Bachelor-/diplomuddannelse
824,790,Astrid,Krag,F,1982-11-17T00:00:00,A,Minister,Gymnasial uddannelse
825,1051,Allon Hein,Sørensen,M,1972-08-04T00:00:00,Å,Privat ansat/selvstændig,10. klasse
826,663,Mohamed,Abdikarim,M,1989-10-10T00:00:00,Q,Privat ansat/selvstændig,Bachelor-/diplomuddannelse
827,509,Søren,Sørensen,M,1949-01-01T00:00:00,V,Ikke oplyst,Ikke oplyst
828,16,Mikkel,Larsson,M,1999-11-15T00:00:00,Å,Studerende,Bachelor-/diplomuddannelse
829,702,Silje,Brynildsen,F,2002-06-03T00:00:00,F,Offentligt ansat,Gymnasial uddannelse
830,540,Morten,Dahlin,M,1989-05-01T00:00:00,V,Folketingsmedlem,Bachelor-/diplomuddannelse
831,990,Rikke,Tangaa,F,1973-03-31T00:00:00,V,Privat ansat/selvstændig,Gymnasial uddannelse
832,844,Marianne,Mathiesen,F,1952-10-14T00:00:00,D,Privat ansat/selvstændig,Kandidat-/masteruddannelse
